time,price
2024-09-09 19:45,744.44
2024-09-09 20:00,668.61
2024-09-09 20:15,668.61
2024-09-09 20:30,668.61
2024-09-09 20:45,668.61
2024-09-09 21:00,491.31
2024-09-09 21:15,491.31
2024-09-09 21:30,491.31
2024-09-09 21:45,491.31
2024-09-09 22:00,422.02
2024-09-09 22:15,422.02
2024-09-09 22:30,422.02
2024-09-09 22:45,422.02
2024-09-09 23:00,361.09
2024-09-09 23:15,361.09
2024-09-09 23:30,361.09
2024-09-09 23:45,361.09
2024-09-10 00:00,468.32
2024-09-10 00:15,468.32
2024-09-10 00:30,468.32
2024-09-10 00:45,468.32
2024-09-10 01:00,400.37
2024-09-10 01:15,400.37
2024-09-10 01:30,400.37
2024-09-10 01:45,400.37
2024-09-10 02:00,402.37
2024-09-10 02:15,402.37
2024-09-10 02:30,402.37
2024-09-10 02:45,402.37
2024-09-10 03:00,396.8
2024-09-10 03:15,396.8
2024-09-10 03:30,396.8
2024-09-10 03:45,396.8
2024-09-10 04:00,395.4
2024-09-10 04:15,395.4
2024-09-10 04:30,395.4
2024-09-10 04:45,395.4
2024-09-10 05:00,426.29
2024-09-10 05:15,426.29
2024-09-10 05:30,426.29
2024-09-10 05:45,426.29
2024-09-10 06:00,594.81
2024-09-10 06:15,594.81
2024-09-10 06:30,594.81
2024-09-10 06:45,594.81
2024-09-10 07:00,705.97
2024-09-10 07:15,705.97
2024-09-10 07:30,705.97
2024-09-10 07:45,705.97
2024-09-10 08:00,647.15
2024-09-10 08:15,647.15
2024-09-10 08:30,647.15
2024-09-10 08:45,647.15
2024-09-10 09:00,504.73
2024-09-10 09:15,504.73
2024-09-10 09:30,504.73
2024-09-10 09:45,504.73
2024-09-10 10:00,418.56
2024-09-10 10:15,418.56
2024-09-10 10:30,418.56
2024-09-10 10:45,418.56
2024-09-10 11:00,409.05
2024-09-10 11:15,409.05
2024-09-10 11:30,409.05
2024-09-10 11:45,409.05
2024-09-10 12:00,386.09
2024-09-10 12:15,386.09
2024-09-10 12:30,386.09
2024-09-10 12:45,386.09
2024-09-10 13:00,386.05
2024-09-10 13:15,386.05
2024-09-10 13:30,386.05
2024-09-10 13:45,386.05
2024-09-10 14:00,378.15
2024-09-10 14:15,378.15
2024-09-10 14:30,378.15
2024-09-10 14:45,378.15
2024-09-10 15:00,421.45
